schedule.awayTeam.abbreviation,schedule.awayTeam.id,schedule.homeTeam.abbreviation,schedule.homeTeam.id,schedule.id,schedule.playedStatus,schedule.scheduleStatus,schedule.startTime,schedule.venue.id,schedule.venue.name,schedule.venueAllegiance,score.awayScoreTotal,score.homeScoreTotal
WAS,94,MIA,92,42274,COMPLETED,NORMAL,2017-11-16T00:30:00.000Z,86,American Airlines Arena,HOME,102.0,93.0
SAC,103,ATL,91,42275,COMPLETED,NORMAL,2017-11-16T00:30:00.000Z,20,Philips Arena,HOME,80.0,126.0
CHI,89,OKL,96,42276,COMPLETED,NORMAL,2017-11-16T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,79.0,92.0
CLE,86,CHA,93,42277,COMPLETED,NORMAL,2017-11-16T01:00:00.000Z,87,Spectrum Center,HOME,115.0,107.0
IND,87,MEM,107,42278,COMPLETED,NORMAL,2017-11-16T01:00:00.000Z,100,FedEx Forum,HOME,116.0,113.0
TOR,81,NOP,110,42279,COMPLETED,NORMAL,2017-11-16T01:00:00.000Z,103,Smoothie King Center,HOME,125.0,116.0
SAS,106,MIN,100,42280,COMPLETED,NORMAL,2017-11-16T01:00:00.000Z,94,Target Center,HOME,86.0,98.0
DET,88,MIL,90,42281,COMPLETED,NORMAL,2017-11-16T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,95.0,99.0
ORL,95,POR,97,42282,COMPLETED,NORMAL,2017-11-16T03:00:00.000Z,91,Moda Center,HOME,94.0,99.0
PHI,85,LAL,105,42283,COMPLETED,NORMAL,2017-11-16T03:30:00.000Z,25,Staples Center,HOME,115.0,109.0
GSW,101,BOS,82,42284,COMPLETED,NORMAL,2017-11-17T01:00:00.000Z,27,TD Garden,HOME,88.0,92.0
HOU,109,PHX,104,42285,COMPLETED,NORMAL,2017-11-17T03:30:00.000Z,98,Talking Stick Resort Arena,HOME,142.0,116.0
MIA,92,WAS,94,42286,COMPLETED,NORMAL,2017-11-18T00:00:00.000Z,13,Capital One Arena,HOME,91.0,88.0
DET,88,IND,87,42287,COMPLETED,NORMAL,2017-11-18T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,100.0,107.0
UTA,98,BRO,84,42288,COMPLETED,NORMAL,2017-11-18T00:30:00.000Z,78,Barclays Center,HOME,107.0,118.0
NYK,83,TOR,81,42289,COMPLETED,NORMAL,2017-11-18T00:30:00.000Z,1,Air Canada Center,HOME,84.0,107.0
LAC,102,CLE,86,42290,COMPLETED,NORMAL,2017-11-18T00:30:00.000Z,80,Quicken Loans Arena,HOME,113.0,118.0
OKL,96,SAS,106,42291,COMPLETED,NORMAL,2017-11-18T01:00:00.000Z,99,AT&T Center,HOME,101.0,104.0
CHA,93,CHI,89,42292,COMPLETED,NORMAL,2017-11-18T01:00:00.000Z,10,KeyBank Center,HOME,120.0,123.0
MIN,100,DAL,108,42293,COMPLETED,NORMAL,2017-11-18T01:30:00.000Z,2,American Airlines Center,HOME,111.0,87.0
POR,97,SAC,103,43376,COMPLETED,NORMAL,2017-11-18T03:00:00.000Z,97,Sleep Train Arena,NEUTRAL,82.0,86.0
NOP,110,DEN,99,42295,COMPLETED,NORMAL,2017-11-18T03:30:00.000Z,19,Pepsi Center,HOME,114.0,146.0
PHX,104,LAL,105,42296,COMPLETED,NORMAL,2017-11-18T03:30:00.000Z,25,Staples Center,HOME,122.0,113.0
LAC,102,CHA,93,42297,COMPLETED,NORMAL,2017-11-19T00:00:00.000Z,87,Spectrum Center,HOME,87.0,102.0
UTA,98,ORL,95,42298,COMPLETED,NORMAL,2017-11-19T00:00:00.000Z,89,Amway Center,HOME,125.0,85.0
GSW,101,PHI,85,42299,COMPLETED,NORMAL,2017-11-19T00:30:00.000Z,29,Wells Fargo Center,HOME,124.0,116.0
BOS,82,ATL,91,42300,COMPLETED,NORMAL,2017-11-19T00:30:00.000Z,20,Philips Arena,HOME,110.0,99.0
HOU,109,MEM,107,42301,COMPLETED,NORMAL,2017-11-19T01:00:00.000Z,100,FedEx Forum,HOME,105.0,83.0
MIL,90,DAL,108,42302,COMPLETED,NORMAL,2017-11-19T02:00:00.000Z,2,American Airlines Center,HOME,79.0,111.0
SAC,103,POR,97,42303,COMPLETED,NORMAL,2017-11-19T03:00:00.000Z,91,Moda Center,HOME,90.0,102.0
WAS,94,TOR,81,42305,COMPLETED,NORMAL,2017-11-19T20:30:00.000Z,1,Air Canada Center,HOME,91.0,100.0
IND,87,MIA,92,42304,COMPLETED,NORMAL,2017-11-19T22:00:00.000Z,86,American Airlines Arena,HOME,120.0,95.0
GSW,101,BRO,84,42306,COMPLETED,NORMAL,2017-11-19T23:00:00.000Z,78,Barclays Center,HOME,118.0,111.0
DET,88,MIN,100,42307,COMPLETED,NORMAL,2017-11-20T00:00:00.000Z,94,Target Center,HOME,100.0,97.0
CHI,89,PHX,104,42308,COMPLETED,NORMAL,2017-11-20T01:00:00.000Z,98,Talking Stick Resort Arena,HOME,105.0,113.0
DEN,99,LAL,105,42309,COMPLETED,NORMAL,2017-11-20T02:30:00.000Z,25,Staples Center,HOME,109.0,127.0
IND,87,ORL,95,42310,COMPLETED,NORMAL,2017-11-21T00:00:00.000Z,89,Amway Center,HOME,105.0,97.0
MIN,100,CHA,93,42311,COMPLETED,NORMAL,2017-11-21T00:00:00.000Z,87,Spectrum Center,HOME,102.0,118.0
UTA,98,PHI,85,42312,COMPLETED,NORMAL,2017-11-21T00:00:00.000Z,29,Wells Fargo Center,HOME,86.0,107.0
CLE,86,DET,88,42313,COMPLETED,NORMAL,2017-11-21T00:00:00.000Z,145,Little Caesars Arena,HOME,116.0,88.0
LAC,102,NYK,83,42314,COMPLETED,NORMAL,2017-11-21T00:30:00.000Z,12,Madison Square Garden,HOME,85.0,107.0
POR,97,MEM,107,42315,COMPLETED,NORMAL,2017-11-21T01:00:00.000Z,100,FedEx Forum,HOME,100.0,92.0
OKL,96,NOP,110,42316,COMPLETED,NORMAL,2017-11-21T01:00:00.000Z,103,Smoothie King Center,HOME,107.0,114.0
WAS,94,MIL,90,42317,COMPLETED,NORMAL,2017-11-21T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,99.0,88.0
ATL,91,SAS,106,42318,COMPLETED,NORMAL,2017-11-21T01:30:00.000Z,99,AT&T Center,HOME,85.0,96.0
BOS,82,DAL,108,42319,COMPLETED,NORMAL,2017-11-21T01:30:00.000Z,2,American Airlines Center,HOME,110.0,102.0
DEN,99,SAC,103,42320,COMPLETED,NORMAL,2017-11-21T03:00:00.000Z,97,Sleep Train Arena,HOME,114.0,98.0
CHI,89,LAL,105,42321,COMPLETED,NORMAL,2017-11-22T03:30:00.000Z,25,Staples Center,HOME,94.0,103.0
POR,97,PHI,85,42322,COMPLETED,NORMAL,2017-11-23T00:00:00.000Z,29,Wells Fargo Center,HOME,81.0,101.0
WAS,94,CHA,93,42323,COMPLETED,NORMAL,2017-11-23T00:00:00.000Z,87,Spectrum Center,HOME,124.0,129.0
BRO,84,CLE,86,42324,COMPLETED,NORMAL,2017-11-23T00:00:00.000Z,80,Quicken Loans Arena,HOME,109.0,119.0
BOS,82,MIA,92,42325,COMPLETED,NORMAL,2017-11-23T00:30:00.000Z,86,American Airlines Arena,HOME,98.0,104.0
LAC,102,ATL,91,42326,COMPLETED,NORMAL,2017-11-23T00:30:00.000Z,20,Philips Arena,HOME,116.0,103.0
TOR,81,NYK,83,42327,COMPLETED,NORMAL,2017-11-23T00:30:00.000Z,12,Madison Square Garden,HOME,100.0,108.0
ORL,95,MIN,100,42328,COMPLETED,NORMAL,2017-11-23T01:00:00.000Z,94,Target Center,HOME,118.0,124.0
DEN,99,HOU,109,42329,COMPLETED,NORMAL,2017-11-23T01:00:00.000Z,102,Toyota Center,HOME,95.0,125.0
GSW,101,OKL,96,42330,COMPLETED,NORMAL,2017-11-23T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,91.0,108.0
SAS,106,NOP,110,42331,COMPLETED,NORMAL,2017-11-23T01:00:00.000Z,103,Smoothie King Center,HOME,90.0,107.0
DAL,108,MEM,107,42332,COMPLETED,NORMAL,2017-11-23T01:00:00.000Z,100,FedEx Forum,HOME,95.0,94.0
MIL,90,PHX,104,42333,COMPLETED,NORMAL,2017-11-23T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,113.0,107.0
CHI,89,UTA,98,42334,COMPLETED,NORMAL,2017-11-23T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,80.0,110.0
LAL,105,SAC,103,42335,COMPLETED,NORMAL,2017-11-23T03:30:00.000Z,97,Sleep Train Arena,HOME,102.0,113.0
POR,97,BRO,84,42336,COMPLETED,NORMAL,2017-11-24T17:00:00.000Z,78,Barclays Center,HOME,127.0,125.0
ORL,95,BOS,82,42337,COMPLETED,NORMAL,2017-11-25T00:30:00.000Z,27,TD Garden,HOME,103.0,118.0
NYK,83,ATL,91,42338,COMPLETED,NORMAL,2017-11-25T00:30:00.000Z,20,Philips Arena,HOME,104.0,116.0
MIA,92,MIN,100,42339,COMPLETED,NORMAL,2017-11-25T01:00:00.000Z,94,Target Center,HOME,109.0,97.0
TOR,81,IND,87,42340,COMPLETED,NORMAL,2017-11-25T01:00:00.000Z,81,Bankers Life Fieldhouse,HOME,104.0,107.0
CHA,93,CLE,86,42341,COMPLETED,NORMAL,2017-11-25T01:00:00.000Z,80,Quicken Loans Arena,HOME,99.0,100.0
DET,88,OKL,96,42342,COMPLETED,NORMAL,2017-11-25T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,99.0,98.0
MEM,107,DEN,99,42343,COMPLETED,NORMAL,2017-11-25T02:00:00.000Z,19,Pepsi Center,HOME,92.0,104.0
NOP,110,PHX,104,42344,COMPLETED,NORMAL,2017-11-25T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,115.0,91.0
CHI,89,GSW,101,42345,COMPLETED,NORMAL,2017-11-25T03:30:00.000Z,95,Oracle Arena,HOME,94.0,143.0
ORL,95,PHI,85,42346,COMPLETED,NORMAL,2017-11-26T00:00:00.000Z,29,Wells Fargo Center,HOME,111.0,130.0
SAS,106,CHA,93,42347,COMPLETED,NORMAL,2017-11-26T00:00:00.000Z,87,Spectrum Center,HOME,106.0,86.0
POR,97,WAS,94,42348,COMPLETED,NORMAL,2017-11-26T00:00:00.000Z,13,Capital One Arena,HOME,108.0,105.0
TOR,81,ATL,91,42349,COMPLETED,NORMAL,2017-11-26T00:30:00.000Z,20,Philips Arena,HOME,112.0,78.0
NYK,83,HOU,109,42350,COMPLETED,NORMAL,2017-11-26T01:00:00.000Z,102,Toyota Center,HOME,102.0,117.0
BOS,82,IND,87,42351,COMPLETED,NORMAL,2017-11-26T01:00:00.000Z,81,Bankers Life Fieldhouse,HOME,108.0,98.0
OKL,96,DAL,108,43385,COMPLETED,NORMAL,2017-11-26T01:00:00.000Z,2,American Airlines Center,NEUTRAL,81.0,97.0
NOP,110,GSW,101,42353,COMPLETED,NORMAL,2017-11-26T01:30:00.000Z,95,Oracle Arena,HOME,95.0,110.0
MIL,90,UTA,98,42354,COMPLETED,NORMAL,2017-11-26T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,108.0,121.0
LAC,102,SAC,103,42355,COMPLETED,NORMAL,2017-11-26T03:00:00.000Z,97,Sleep Train Arena,HOME,97.0,95.0
MIA,92,CHI,89,42356,COMPLETED,NORMAL,2017-11-26T20:30:00.000Z,10,KeyBank Center,HOME,100.0,93.0
PHX,104,MIN,100,42357,COMPLETED,NORMAL,2017-11-26T20:30:00.000Z,94,Target Center,HOME,108.0,119.0
BRO,84,MEM,107,42358,COMPLETED,NORMAL,2017-11-26T23:00:00.000Z,100,FedEx Forum,HOME,98.0,88.0
ORL,95,IND,87,42359,COMPLETED,NORMAL,2017-11-28T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,109.0,121.0
CLE,86,PHI,85,42360,COMPLETED,NORMAL,2017-11-28T00:00:00.000Z,29,Wells Fargo Center,HOME,113.0,91.0
DET,88,BOS,82,42361,COMPLETED,NORMAL,2017-11-28T00:30:00.000Z,27,TD Garden,HOME,118.0,108.0
POR,97,NYK,83,42362,COMPLETED,NORMAL,2017-11-28T00:30:00.000Z,12,Madison Square Garden,HOME,103.0,91.0
BRO,84,HOU,109,42363,COMPLETED,NORMAL,2017-11-28T01:00:00.000Z,102,Toyota Center,HOME,103.0,117.0
DAL,108,SAS,106,42364,COMPLETED,NORMAL,2017-11-28T01:30:00.000Z,99,AT&T Center,HOME,108.0,115.0
SAC,103,GSW,101,42365,COMPLETED,NORMAL,2017-11-28T03:30:00.000Z,95,Oracle Arena,HOME,110.0,106.0
LAL,105,LAC,102,42366,COMPLETED,NORMAL,2017-11-28T03:30:00.000Z,25,Staples Center,HOME,115.0,120.0
MIA,92,CLE,86,42367,COMPLETED,NORMAL,2017-11-29T00:00:00.000Z,80,Quicken Loans Arena,HOME,97.0,108.0
PHX,104,CHI,89,42368,COMPLETED,NORMAL,2017-11-29T01:00:00.000Z,10,KeyBank Center,HOME,104.0,99.0
WAS,94,MIN,100,42369,COMPLETED,NORMAL,2017-11-29T01:00:00.000Z,94,Target Center,HOME,92.0,89.0
MIL,90,SAC,103,42370,COMPLETED,NORMAL,2017-11-29T03:00:00.000Z,97,Sleep Train Arena,HOME,112.0,87.0
DEN,99,UTA,98,42371,COMPLETED,NORMAL,2017-11-29T03:00:00.000Z,92,Vivint Smart Home Arena,HOME,77.0,106.0
OKL,96,ORL,95,42372,COMPLETED,NORMAL,2017-11-30T00:00:00.000Z,89,Amway Center,HOME,108.0,121.0
PHX,104,DET,88,42373,COMPLETED,NORMAL,2017-11-30T00:00:00.000Z,145,Little Caesars Arena,HOME,107.0,131.0
WAS,94,PHI,85,42374,COMPLETED,NORMAL,2017-11-30T00:00:00.000Z,29,Wells Fargo Center,HOME,113.0,118.0
MIA,92,NYK,83,42375,COMPLETED,NORMAL,2017-11-30T00:30:00.000Z,12,Madison Square Garden,HOME,86.0,115.0
CHA,93,TOR,81,42376,COMPLETED,NORMAL,2017-11-30T00:30:00.000Z,1,Air Canada Center,HOME,113.0,126.0
MIN,100,NOP,110,42377,COMPLETED,NORMAL,2017-11-30T01:00:00.000Z,103,Smoothie King Center,HOME,120.0,102.0
IND,87,HOU,109,42378,COMPLETED,NORMAL,2017-11-30T01:00:00.000Z,102,Toyota Center,HOME,97.0,118.0
MEM,107,SAS,106,42379,COMPLETED,NORMAL,2017-11-30T01:30:00.000Z,99,AT&T Center,HOME,95.0,104.0
BRO,84,DAL,108,42380,COMPLETED,NORMAL,2017-11-30T01:30:00.000Z,2,American Airlines Center,HOME,109.0,104.0
GSW,101,LAL,105,42381,COMPLETED,NORMAL,2017-11-30T03:30:00.000Z,25,Staples Center,HOME,127.0,123.0
CLE,86,ATL,91,42382,COMPLETED,NORMAL,2017-12-01T00:30:00.000Z,20,Philips Arena,HOME,121.0,114.0
PHI,85,BOS,82,42383,COMPLETED,NORMAL,2017-12-01T00:30:00.000Z,27,TD Garden,HOME,97.0,108.0
CHI,89,DEN,99,42384,COMPLETED,NORMAL,2017-12-01T02:00:00.000Z,19,Pepsi Center,HOME,110.0,111.0
MIL,90,POR,97,42385,COMPLETED,NORMAL,2017-12-01T03:00:00.000Z,91,Moda Center,HOME,103.0,91.0
UTA,98,LAC,102,42386,COMPLETED,NORMAL,2017-12-01T03:30:00.000Z,25,Staples Center,HOME,126.0,107.0
DET,88,WAS,94,42387,COMPLETED,NORMAL,2017-12-02T00:00:00.000Z,13,Capital One Arena,HOME,91.0,109.0
GSW,101,ORL,95,42388,COMPLETED,NORMAL,2017-12-02T00:00:00.000Z,89,Amway Center,HOME,133.0,112.0
IND,87,TOR,81,42389,COMPLETED,NORMAL,2017-12-02T00:30:00.000Z,1,Air Canada Center,HOME,115.0,120.0
SAS,106,MEM,107,42390,COMPLETED,NORMAL,2017-12-02T01:00:00.000Z,100,FedEx Forum,HOME,95.0,79.0
CHA,93,MIA,92,42391,COMPLETED,NORMAL,2017-12-02T01:00:00.000Z,86,American Airlines Arena,HOME,100.0,105.0
SAC,103,CHI,89,42392,COMPLETED,NORMAL,2017-12-02T01:00:00.000Z,10,KeyBank Center,HOME,107.0,106.0
MIN,100,OKL,96,42393,COMPLETED,NORMAL,2017-12-02T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,107.0,111.0
NOP,110,UTA,98,42394,COMPLETED,NORMAL,2017-12-02T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,108.0,114.0
PHX,104,BOS,82,42395,COMPLETED,NORMAL,2017-12-02T18:00:00.000Z,27,TD Garden,HOME,111.0,116.0
LAC,102,DAL,108,42396,COMPLETED,NORMAL,2017-12-02T19:00:00.000Z,2,American Airlines Center,HOME,82.0,108.0
ATL,91,BRO,84,42397,COMPLETED,NORMAL,2017-12-02T20:00:00.000Z,78,Barclays Center,HOME,114.0,102.0
MEM,107,CLE,86,42398,COMPLETED,NORMAL,2017-12-03T00:30:00.000Z,80,Quicken Loans Arena,HOME,111.0,116.0
DET,88,PHI,85,42399,COMPLETED,NORMAL,2017-12-03T00:30:00.000Z,29,Wells Fargo Center,HOME,103.0,108.0
SAC,103,MIL,90,42400,COMPLETED,NORMAL,2017-12-03T01:30:00.000Z,84,BMO Bradley Harris Center,HOME,104.0,109.0
LAL,105,DEN,99,42401,COMPLETED,NORMAL,2017-12-03T02:00:00.000Z,19,Pepsi Center,HOME,100.0,115.0
NOP,110,POR,97,42402,COMPLETED,NORMAL,2017-12-03T03:00:00.000Z,91,Moda Center,HOME,123.0,116.0
ORL,95,NYK,83,42403,COMPLETED,NORMAL,2017-12-03T20:30:00.000Z,12,Madison Square Garden,HOME,105.0,100.0
LAC,102,MIN,100,42404,COMPLETED,NORMAL,2017-12-04T00:00:00.000Z,94,Target Center,HOME,106.0,112.0
SAS,106,OKL,96,42405,COMPLETED,NORMAL,2017-12-04T00:00:00.000Z,90,Chesapeake Energy Arena,HOME,87.0,90.0
GSW,101,MIA,92,42406,COMPLETED,NORMAL,2017-12-04T00:00:00.000Z,86,American Airlines Arena,HOME,123.0,95.0
HOU,109,LAL,105,43390,COMPLETED,NORMAL,2017-12-04T02:30:00.000Z,25,Staples Center,NEUTRAL,118.0,95.0
ORL,95,CHA,93,42408,COMPLETED,NORMAL,2017-12-05T00:00:00.000Z,87,Spectrum Center,HOME,94.0,104.0
NYK,83,IND,87,42409,COMPLETED,NORMAL,2017-12-05T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,97.0,115.0
PHX,104,PHI,85,42410,COMPLETED,NORMAL,2017-12-05T00:00:00.000Z,29,Wells Fargo Center,HOME,115.0,101.0
MIL,90,BOS,82,42411,COMPLETED,NORMAL,2017-12-05T00:30:00.000Z,27,TD Garden,HOME,100.0,111.0
BRO,84,ATL,91,42412,COMPLETED,NORMAL,2017-12-05T00:30:00.000Z,20,Philips Arena,HOME,110.0,90.0
CLE,86,CHI,89,42413,COMPLETED,NORMAL,2017-12-05T01:00:00.000Z,10,KeyBank Center,HOME,113.0,91.0
GSW,101,NOP,110,42414,COMPLETED,NORMAL,2017-12-05T01:00:00.000Z,103,Smoothie King Center,HOME,125.0,115.0
MIN,100,MEM,107,42415,COMPLETED,NORMAL,2017-12-05T01:00:00.000Z,100,FedEx Forum,HOME,92.0,95.0
DEN,99,DAL,108,42416,COMPLETED,NORMAL,2017-12-05T01:30:00.000Z,2,American Airlines Center,HOME,105.0,122.0
DET,88,SAS,106,42417,COMPLETED,NORMAL,2017-12-05T01:30:00.000Z,99,AT&T Center,HOME,93.0,96.0
WAS,94,UTA,98,42418,COMPLETED,NORMAL,2017-12-05T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,69.0,116.0
PHX,104,TOR,81,42419,COMPLETED,NORMAL,2017-12-06T00:30:00.000Z,1,Air Canada Center,HOME,113.0,126.0
UTA,98,OKL,96,42420,COMPLETED,NORMAL,2017-12-06T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,94.0,100.0
WAS,94,POR,97,42421,COMPLETED,NORMAL,2017-12-06T03:00:00.000Z,91,Moda Center,HOME,106.0,92.0
CHI,89,IND,87,42422,COMPLETED,NORMAL,2017-12-07T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,96.0,98.0
ATL,91,ORL,95,42423,COMPLETED,NORMAL,2017-12-07T00:00:00.000Z,89,Amway Center,HOME,106.0,110.0
SAC,103,CLE,86,42424,COMPLETED,NORMAL,2017-12-07T00:00:00.000Z,80,Quicken Loans Arena,HOME,95.0,101.0
MEM,107,NYK,83,42425,COMPLETED,NORMAL,2017-12-07T00:30:00.000Z,12,Madison Square Garden,HOME,88.0,99.0
DAL,108,BOS,82,42426,COMPLETED,NORMAL,2017-12-07T00:30:00.000Z,27,TD Garden,HOME,90.0,97.0
GSW,101,CHA,93,42427,COMPLETED,NORMAL,2017-12-07T01:00:00.000Z,87,Spectrum Center,HOME,101.0,87.0
DET,88,MIL,90,42428,COMPLETED,NORMAL,2017-12-07T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,100.0,104.0
DEN,99,NOP,110,42429,COMPLETED,NORMAL,2017-12-07T01:00:00.000Z,103,Smoothie King Center,HOME,114.0,123.0
MIA,92,SAS,106,42430,COMPLETED,NORMAL,2017-12-07T01:30:00.000Z,99,AT&T Center,HOME,105.0,117.0
MIN,100,LAC,102,42431,COMPLETED,NORMAL,2017-12-07T03:30:00.000Z,25,Staples Center,HOME,113.0,107.0
LAL,105,PHI,85,42432,COMPLETED,NORMAL,2017-12-08T01:00:00.000Z,29,Wells Fargo Center,HOME,107.0,104.0
WAS,94,PHX,104,42433,COMPLETED,NORMAL,2017-12-08T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,109.0,99.0
OKL,96,BRO,84,42434,COMPLETED,NORMAL,2017-12-08T03:00:00.000Z,78,Barclays Center,HOME,95.0,100.0
HOU,109,UTA,98,42435,COMPLETED,NORMAL,2017-12-08T03:30:00.000Z,92,Vivint Smart Home Arena,HOME,112.0,101.0
GSW,101,DET,88,42436,COMPLETED,NORMAL,2017-12-09T00:00:00.000Z,145,Little Caesars Arena,HOME,102.0,98.0
DEN,99,ORL,95,42437,COMPLETED,NORMAL,2017-12-09T00:00:00.000Z,89,Amway Center,HOME,103.0,89.0
CHI,89,CHA,93,42438,COMPLETED,NORMAL,2017-12-09T00:00:00.000Z,87,Spectrum Center,HOME,119.0,111.0
CLE,86,IND,87,42439,COMPLETED,NORMAL,2017-12-09T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,102.0,106.0
DAL,108,MIL,90,42440,COMPLETED,NORMAL,2017-12-09T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,102.0,109.0
TOR,81,MEM,107,42441,COMPLETED,NORMAL,2017-12-09T01:00:00.000Z,100,FedEx Forum,HOME,116.0,107.0
SAC,103,NOP,110,42442,COMPLETED,NORMAL,2017-12-09T01:00:00.000Z,103,Smoothie King Center,HOME,116.0,109.0
BOS,82,SAS,106,42443,COMPLETED,NORMAL,2017-12-09T02:30:00.000Z,99,AT&T Center,HOME,102.0,105.0
WAS,94,LAC,102,42444,COMPLETED,NORMAL,2017-12-09T20:30:00.000Z,25,Staples Center,HOME,112.0,113.0
MIA,92,BRO,84,42445,COMPLETED,NORMAL,2017-12-09T23:00:00.000Z,78,Barclays Center,HOME,101.0,89.0
LAL,105,CHA,93,42446,COMPLETED,NORMAL,2017-12-10T00:00:00.000Z,87,Spectrum Center,HOME,110.0,99.0
ORL,95,ATL,91,42447,COMPLETED,NORMAL,2017-12-10T00:30:00.000Z,20,Philips Arena,HOME,110.0,117.0
NYK,83,CHI,89,42448,COMPLETED,NORMAL,2017-12-10T01:00:00.000Z,10,KeyBank Center,HOME,102.0,104.0
PHI,85,CLE,86,42449,COMPLETED,NORMAL,2017-12-10T01:00:00.000Z,80,Quicken Loans Arena,HOME,98.0,105.0
UTA,98,MIL,90,42450,COMPLETED,NORMAL,2017-12-10T01:30:00.000Z,84,BMO Bradley Harris Center,HOME,100.0,117.0
OKL,96,MEM,107,42451,COMPLETED,NORMAL,2017-12-10T02:00:00.000Z,100,FedEx Forum,HOME,102.0,101.0
SAS,106,PHX,104,42452,COMPLETED,NORMAL,2017-12-10T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,104.0,101.0
HOU,109,POR,97,42453,COMPLETED,NORMAL,2017-12-10T03:00:00.000Z,91,Moda Center,HOME,124.0,117.0
TOR,81,SAC,103,42454,COMPLETED,NORMAL,2017-12-10T20:30:00.000Z,97,Sleep Train Arena,HOME,102.0,87.0
BOS,82,DET,88,42455,COMPLETED,NORMAL,2017-12-10T21:00:00.000Z,145,Little Caesars Arena,HOME,91.0,81.0
DEN,99,IND,87,42456,COMPLETED,NORMAL,2017-12-10T22:00:00.000Z,81,Bankers Life Fieldhouse,HOME,116.0,126.0
DAL,108,MIN,100,42457,COMPLETED,NORMAL,2017-12-11T00:00:00.000Z,94,Target Center,HOME,92.0,97.0
PHI,85,NOP,110,42458,COMPLETED,NORMAL,2017-12-11T00:00:00.000Z,103,Smoothie King Center,HOME,124.0,131.0
ATL,91,NYK,83,42459,COMPLETED,NORMAL,2017-12-11T00:30:00.000Z,12,Madison Square Garden,HOME,107.0,111.0
NOP,110,HOU,109,42460,COMPLETED,NORMAL,2017-12-12T01:00:00.000Z,102,Toyota Center,HOME,123.0,130.0
MIA,92,MEM,107,42461,COMPLETED,NORMAL,2017-12-12T01:00:00.000Z,100,FedEx Forum,HOME,107.0,82.0
BOS,82,CHI,89,42462,COMPLETED,NORMAL,2017-12-12T01:00:00.000Z,10,KeyBank Center,HOME,85.0,108.0
CHA,93,OKL,96,42463,COMPLETED,NORMAL,2017-12-12T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,116.0,103.0
POR,97,GSW,101,42464,COMPLETED,NORMAL,2017-12-12T03:30:00.000Z,95,Oracle Arena,HOME,104.0,111.0
TOR,81,LAC,102,42465,COMPLETED,NORMAL,2017-12-12T03:30:00.000Z,25,Staples Center,HOME,91.0,96.0
ATL,91,CLE,86,42466,COMPLETED,NORMAL,2017-12-13T00:00:00.000Z,80,Quicken Loans Arena,HOME,114.0,123.0
DEN,99,DET,88,42467,COMPLETED,NORMAL,2017-12-13T00:00:00.000Z,145,Little Caesars Arena,HOME,103.0,84.0
LAL,105,NYK,83,42468,COMPLETED,NORMAL,2017-12-13T00:00:00.000Z,12,Madison Square Garden,HOME,109.0,113.0
WAS,94,BRO,84,42469,COMPLETED,NORMAL,2017-12-13T00:30:00.000Z,78,Barclays Center,HOME,98.0,103.0
SAS,106,DAL,108,42471,COMPLETED,NORMAL,2017-12-13T01:30:00.000Z,2,American Airlines Center,HOME,89.0,95.0
PHI,85,MIN,100,42470,COMPLETED,NORMAL,2017-12-13T02:30:00.000Z,94,Target Center,HOME,118.0,112.0
PHX,104,SAC,103,42472,COMPLETED,NORMAL,2017-12-13T03:00:00.000Z,97,Sleep Train Arena,HOME,92.0,99.0
OKL,96,IND,87,42473,COMPLETED,NORMAL,2017-12-14T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,100.0,95.0
LAC,102,ORL,95,42474,COMPLETED,NORMAL,2017-12-14T00:00:00.000Z,89,Amway Center,HOME,106.0,95.0
MEM,107,WAS,94,42475,COMPLETED,NORMAL,2017-12-14T00:00:00.000Z,13,Capital One Arena,HOME,87.0,93.0
DEN,99,BOS,82,42476,COMPLETED,NORMAL,2017-12-14T00:30:00.000Z,27,TD Garden,HOME,118.0,124.0
POR,97,MIA,92,42477,COMPLETED,NORMAL,2017-12-14T00:30:00.000Z,86,American Airlines Arena,HOME,102.0,95.0
UTA,98,CHI,89,42478,COMPLETED,NORMAL,2017-12-14T01:00:00.000Z,10,KeyBank Center,HOME,100.0,103.0
